Time,V_Current,U_Current,SBG EKF Velocity N,SBG EKF Velocity E,SBG EKF Velocity N Acc,SBG EKF Velocity E Acc,SBG EKF Latitude,SBG EKF Longitude,SBG Heading2,OD19_TRUE_WIND_SPEED,OD19_TRUE_WIND_DIRECTION,ADCP_DC3_V2,ADCP_DC4_V2
1474113149.9999743,0.007211923135057311,-0.2419658190898388,7.988609385156706,-14.25328002561863,0.09828362277887101,0.09870961233162398,32.6733695906262,-117.82296783228861,297.57,8.671837,303.32657,16.230559875583204,16.166407465007776
1474113150.9999733,0.0071930452586918036,-0.24214133119470668,7.952770586147279,-14.281426766426716,0.09841729581217003,0.09884277842417476,32.67340631244792,-117.82304587391454,297.61,8.841664999999999,303.41463999999996,16.18779160186625,16.281104199066874
1474113151.9999723,0.007174047810365491,-0.24231761395117143,7.9151390129077495,-14.28883887746286,0.0986008590571061,0.09902586369640534,32.67344293842997,-117.82312447638111,297.65,8.848674,304.57403999999997,16.30248833592535,16.216951788491446
1474113152.9999714,0.007155221654559544,-0.24249343569034423,7.927104436776501,-14.210418446067704,0.09871669501807791,0.09914170689938785,32.673479519155,-117.82320275618298,297.7,8.876600999999999,305.02814,16.599922239502334,16.41524105754277
1474113153.9999704,0.0071365650302952785,-0.24266923964856035,7.984744816508671,-14.130607548620246,0.09871983080870628,0.09914469784980244,32.67351643304078,-117.8232804845519,297.77,9.10122,307.7257,16.477449455676517,16.533825816485226
1474113154.9999695,0.007117943489275075,-0.24284573929862438,8.064797655049231,-14.146457934639132,0.09856231707621882,0.09898767657404184,32.67355377648405,-117.82335799863458,297.81,9.124135,308.2085,16.40746500777605,16.51049766718507
1474113155.9999685,0.007099239569086155,-0.2430233252625118,8.146146407950537,-14.191218890817504,0.0983289215557312,0.09875559909949963,32.673591429628694,-117.82343572010319,297.81,9.063399,307.1866,16.34720062208398,16.498833592534993
1474113156.9999676,0.007080418666516909,-0.24320229567251256,8.164749916752983,-14.200152171714867,0.09826239644554133,0.09868958817206869,32.67362950965126,-117.82351368218588,297.82,9.158816,306.45905,16.238335925349922,16.25583203732504
1474113157.9999666,0.007061687403191411,-0.24338085190719058,8.05386303001392,-14.216511468308896,0.09841306647792761,0.09883947606730054,32.67366726212957,-117.82359173999637,297.84,9.002236,307.8028,16.35108864696734,16.327760497667185
1474113158.9999657,0.00704319318456576,-0.2435580487005443,7.933931625093309,-14.24414373667763,0.09862827006756426,0.09905395545586829,32.673704447583134,-117.82366960296059,297.89,8.777161,308.20157,16.444401244167963,16.41524105754277
1474113159.9999647,0.007024912314620771,-0.24373386651736603,7.902746252472257,-14.318588362140568,0.09868259963175373,0.09910773462724538,32.67374096755539,-117.8237473966775,297.95,8.814657,303.03235,16.41135303265941,16.271384136858476
1474113160.9999638,0.007006235741621258,-0.24391193600567398,7.904321187020832,-14.348004134965722,0.09867685671727729,0.09910179617848033,32.67377758946402,-117.8238264513154,298.02,8.847828,300.154,16.20334370139969,16.216951788491446
1474113161.9999628,0.0069878108353281,-0.24408907177909953,7.915830538024428,-14.25943515534349,0.09868682172398545,0.09911240572413983,32.673814071585696,-117.82390500388834,298.09,8.881478,298.78452000000004,16.20139968895801,16.3646967340591
1474113162.9999619,0.0069696885683357395,-0.24426530240997318,7.924975169761741,-14.120172564386396,0.0987417016809873,0.09916698875870342,32.673850633491554,-117.82398277014863,298.18,8.851641,297.05392,16.41135303265941,16.41524105754277
1474113163.999961,0.006951779568252467,-0.2444414681166864,7.974390479305855,-14.02822846016654,0.09871559423245316,0.09914049024159208,32.67388764271179,-117.8240597937193,298.26,8.594733999999999,297.27252000000004,16.496889580093313,16.438569206842924
1474113164.99996,0.0069339302408320735,-0.24461772301529483,8.074170323219121,-14.00861176510065,0.09853231342593397,0.09895815813847315,32.673924648325375,-117.82413680019656,298.29,8.183489999999999,299.40506,16.35108864696734,16.397744945567652
1474113165.999959,0.0069159541544136505,-0.244796109521774,8.232002124816042,-14.0384066716694,0.09825236626073695,0.09868072395098525,32.673962645614914,-117.82421375049029,298.27,8.176266,302.39526,16.168351477449455,16.288880248833593
1474113166.999958,0.006897939963156619,-0.24497532506031836,8.297623779688431,-14.086660478571156,0.09816051583916738,0.0985897787807518,32.674000875804595,-117.82429083869528,298.24,8.259333,303.7207,16.09447900466563,16.183903576982893
1474113167.999957,0.006879634728719791,-0.24515673675181457,8.24308228529816,-14.105274184124653,0.09838331629801687,0.09881077597893972,32.67403951785239,-117.82436871233972,298.21,8.324705,302.22983,16.283048211508554,16.213063763608087
1474113168.9999561,0.0068616200421049425,-0.24533665987620323,8.156452542330207,-14.140528987392113,0.09866164125281952,0.09908713110683495,32.674077700507866,-117.82444616203708,298.21,8.337202,301.61652000000004,16.284992223950233,16.30248833592535
1474113169.9999552,0.006843677548879868,-0.2455158412750934,8.09341251942826,-14.175403729938608,0.09884645012359412,0.09926994118265936,32.674115232202524,-117.82452394581622,298.22,8.178842999999999,300.88425,16.51632970451011,16.586314152410576
1474113170.9999542,0.006825916789498744,-0.2456942123230826,8.099378545770008,-14.165851228159287,0.09885043322947311,0.0992720993018447,32.674152468780214,-117.8246015259441,298.24,8.308447,299.83224,16.609642301710732,16.553265940902023
1474113171.9999533,0.006808132684626337,-0.24587330893352916,8.128070349270597,-14.189140607557995,0.09869971250301202,0.09911922769820895,32.674189904223326,-117.82467922277138,298.27,8.331555,300.25702,16.6699066874028,16.555209953343702
1474113172.9999523,0.006790333826091271,-0.24605314171340806,8.123936030208416,-14.224858899509556,0.09850001405826068,0.09891745803840053,32.67422757494451,-117.82475699160796,298.25,8.15206,298.7528,16.473561430793158,16.547433903576984
1474113173.9999514,0.0067725188697323364,-0.2462331711686327,8.102251248634065,-14.231484006760095,0.09834599097492536,0.09876200827895946,32.67426503717115,-117.82483509610836,298.23,8.169457000000001,298.43762000000004,16.36275272161742,16.395800933125972
1474113174.9999504,0.006754781751732529,-0.24641332055046997,8.097241862936302,-14.215747638957497,0.09835508694035085,0.09876944582393715,32.67430257418877,-117.82491309177689,298.22,8.186098,299.13544,16.209175738724728,16.29860031104199
