Time,V_Current,U_Current,SBG EKF Velocity N,SBG EKF Velocity E,SBG EKF Velocity N Acc,SBG EKF Velocity E Acc,SBG EKF Latitude,SBG EKF Longitude,SBG Heading2,OD19_TRUE_WIND_SPEED,OD19_TRUE_WIND_DIRECTION,ADCP_DC3_V2,ADCP_DC4_V2
1474113882.999936,0.006574552536068524,-0.33909365533538327,8.124786068455057,14.31815453673225,0.09893977067333358,0.09859227003242885,32.70497710558491,-117.83452835159295,59.33,1.7903625,237.42737000000002,16.66796267496112,16.685458786936238
1474113883.9999352,0.006583103914179557,-0.3390981646372864,8.183561995463275,14.314695057194118,0.09898504048215101,0.09863330326499317,32.70501468881418,-117.83444969016927,59.28,1.6574035,240.93272000000002,16.609642301710732,16.702954898911354
1474113884.9999342,0.006595701145113505,-0.3391108632779434,8.26988120101288,14.281700224750336,0.09889224859919185,0.09871289296246613,32.70506060972784,-117.834355574435,59.24,1.561895,242.15207,16.693234836702956,16.481337480559876
1474113885.9999332,0.006599993223054879,-0.33911275860314616,8.323750636811205,14.26784469402782,0.09889802772372173,0.09894845384414978,32.70509149098359,-117.83429268792148,59.21,1.6250463,250.31953,16.533825816485226,16.636858475894247
1474113886.9999323,0.006608212806716849,-0.33912079650028404,8.360746303576148,14.249469221657952,0.09847205989700084,0.09865685428375405,32.70512986124342,-117.83421483067343,59.19,1.7479246,249.95457000000002,16.50660964230171,16.51049766718507
1474113887.9999313,0.006616367848202002,-0.33912986630608855,8.376108172521992,14.19491289562979,0.09841500009478159,0.09863627248937569,32.705168508803716,-117.83413707107744,59.16,1.8207127,247.07816,16.5649300155521,16.475505443234837
1474113888.9999304,0.006624418712034069,-0.3391396314282078,8.379665911661151,14.145860034236643,0.09841111113504156,0.09862121634915309,32.705207266339286,-117.8340595645829,59.19,1.8617326,242.05337999999998,16.493001555209954,16.494945567651634
1474113889.9999294,0.006632459685015197,-0.3391493446377216,8.379544477625917,14.133411655159057,0.09841241469696559,0.09859523201480068,32.70524601380899,-117.83398197157703,59.18,1.7607788,245.10112,16.388024883359254,16.424961119751167
1474113890.9999285,0.00664042125838846,-0.33915875951096147,8.315237276661637,14.107434041392564,0.09843315581557911,0.09858963394053802,32.705284573151246,-117.83390455878191,59.14,1.6282915,250.65092,16.46189735614308,16.45217729393468
1474113891.9999275,0.0066483607958123655,-0.33916669881693334,8.195509806762031,14.09143163108529,0.09847571711239882,0.09861562551690113,32.705322629986775,-117.83382713507498,59.11,1.609127,248.2025,16.35886469673406,16.31026438569207
1474113892.9999266,0.00665633774805737,-0.33917286554080095,8.080983606875407,14.1081005381203,0.09851261515685968,0.09864827250108749,32.7053601673728,-117.83374948284347,59.09,1.8081565,254.81117000000003,16.40552099533437,16.36275272161742
1474113893.9999256,0.006664408055748235,-0.3391785205484278,8.0854877899075,14.1199334042254,0.09876804087386347,0.09890964390886701,32.7053976842739,-117.83367136350387,59.06,1.9846036,252.51581000000002,16.374416796267496,16.40940902021773
1474113894.9999247,0.006672346443721771,-0.33918463798968357,8.162175700601486,14.110733153845993,0.09877061178765809,0.0989260325790564,32.70543519596828,-117.83359360691716,59.05,2.1591659,258.6528,16.504665629860032,16.263608087091757
1474113895.9999237,0.006680111810968738,-0.33919208045034743,8.228500931296342,14.112988489782829,0.09854195254216114,0.09871626049743656,32.705472933984204,-117.83351635016956,59.06,2.3136592,260.67056,16.504665629860032,16.450233281493002
1474113896.9999228,0.006688017818468891,-0.33920091887912807,8.345135077718258,14.113233211808035,0.09879645852380742,0.09899205074849804,32.70551135413574,-117.8334384029622,59.08,2.4786894,263.30865,16.487169517884915,16.450233281493002
1474113897.9999218,0.006695642486460341,-0.3392113663845638,8.4227221564594,14.10918880955057,0.09852311607235884,0.09873934802751334,32.70554994585431,-117.8333613585973,59.09,2.6615765,266.52367999999996,16.5746500777605,16.576594090202178
1474113898.9999208,0.006703261113782692,-0.3392234565578309,8.435563573941103,14.103694614689235,0.09848970143503943,0.0987237921885532,32.70558909956013,-117.83328417202102,59.1,2.6564686,264.4046,16.545489891135304,16.4599533437014
1474113899.99992,0.006710856620235259,-0.33923581069927566,8.461083260887705,14.100977644023036,0.09842088784947181,0.09866991162902645,32.70562833128409,-117.83320693813101,59.08,2.6729724,265.7284,16.61547433903577,16.56298600311042
1474113900.999919,0.006718581265446635,-0.33924810064438105,8.45304822106013,14.119488455088662,0.09857563513387603,0.09883631130862941,32.70566774143429,-117.83312908458265,59.02,2.5244607999999995,265.57986,16.576594090202178,16.706842923794714
1474113901.999918,0.006726139477443106,-0.33925867786880964,8.346281748722724,14.114145357538346,0.09853720902515979,0.09860650782544357,32.70570637267089,-117.83305177373236,58.91,2.5016022,264.55438,16.594090202177295,16.66796267496112
1474113902.999917,0.006733859230649562,-0.33926892999397834,8.30091825725502,14.104977551366828,0.09862167983783719,0.09879879769325998,32.70574514044601,-117.83297372472913,58.82,2.3502204,270.97763,16.5649300155521,16.66601866251944
1474113903.999916,0.006741358691398999,-0.3392777050559704,8.222845442372941,14.111324565406907,0.09827438197323175,0.09851258618881692,32.705783134376524,-117.83289641997993,58.72,2.3165709999999997,272.2632,16.46772939346812,16.555209953343702
1474113904.9999151,0.006749051852511644,-0.3392853738029302,8.135693811146691,14.097288274097592,0.09853034359902654,0.09879915979379444,32.70582104918209,-117.83281827200378,58.66,2.4641254,269.7599,16.62713841368585,16.483281493001556
