Time,V_Current,U_Current,SBG EKF Velocity N,SBG EKF Velocity E,SBG EKF Velocity N Acc,SBG EKF Velocity E Acc,SBG EKF Latitude,SBG EKF Longitude,SBG Heading2,OD19_TRUE_WIND_SPEED,OD19_TRUE_WIND_DIRECTION,ADCP_DC3_V2,ADCP_DC4_V2
1474111498.9999723,-0.01953892524152437,-0.3120816361185307,16.27211993441426,0.2201666554340493,0.09842024331052047,0.09859324046186119,32.6962529963755,-117.80765299663406,357.98,7.338659,291.86526000000003,16.389968895800934,16.40940902021773
1474111499.9999714,-0.019536426233934017,-0.3123047361876061,16.415126586961524,0.15849067972941125,0.09816459309118533,0.09833801752115669,32.69632910851152,-117.80765168524152,357.94,7.077789,294.14322000000004,16.432737169517885,16.393856920684293
1474111500.9999704,-0.0195340733111029,-0.31252784133645706,16.53641045186234,-0.02046596384889694,0.09794092359105314,0.09811489117182617,32.69640487192053,-117.8076511287041,357.86,7.1080527,297.9685,16.4599533437014,16.477449455676517
1474111501.9999695,-0.0195322158119919,-0.3127553857382105,16.517060726278494,-0.0820827741367079,0.09802763942704416,0.09820107109902622,32.69648160139821,-117.80765156418286,357.82,7.539567,300.75003,16.551321928460343,16.339424572317263
1474111502.9999685,-0.019530159215681825,-0.3129805523407089,16.462259678225124,-0.03965123966452123,0.09824906390386273,0.09842227831552411,32.69655760599102,-117.80765189693804,357.79,8.194389,301.61215,16.605754276827373,16.36275272161742
1474111503.9999676,-0.019528023482190966,-0.31320549608584186,16.460392745805567,-0.011140709122987594,0.09837128731826231,0.09854421929150681,32.69663362707036,-117.80765201265058,357.78,8.5738735,299.89977999999996,16.537713841368586,16.51438569206843
1474111504.9999666,-0.019525823433217328,-0.31343019052911625,16.476503612464917,0.05901812881370355,0.09831251840152044,0.09848520414640151,32.69670962146841,-117.80765198815718,357.75,9.113171000000001,298.32147000000003,16.526049766718508,16.494945567651634
1474111505.9999657,-0.01952352845378333,-0.3136547269257824,16.541894449972624,0.12041333176392605,0.09814146210904441,0.09831398128767964,32.69678569387252,-117.80765165432715,357.7,9.23356,295.10544,16.500777604976673,16.487169517884915
1474111506.9999647,-0.0195212348642703,-0.31387958447366027,16.619002281414406,-0.004570776941385092,0.09803550425065251,0.09820829862569391,32.696861864864516,-117.8076513075365,357.61,9.488042,291.91857999999996,16.489113530326595,16.481337480559876
1474111507.9999638,-0.01951951198364094,-0.31410907688723383,16.5932174789405,-0.2383022289578318,0.09814958040302686,0.0983208974078877,32.69693893891905,-117.80765223971639,357.53,9.157850999999999,289.38037,16.481337480559876,16.541601866251945
1474111508.9999628,-0.019517942008009874,-0.31433831859558903,16.48082332700074,-0.2663287958405437,0.09862713307188607,0.09879829799452244,32.69701554030471,-117.80765403180797,357.55,9.159197,287.05298,16.590202177293936,16.576594090202178
1474111509.9999619,-0.019515990629383858,-0.3145634091311811,16.402441828655046,-0.0877621399693504,0.09845240507999067,0.09862430144570664,32.69709098245622,-117.80765542446187,357.66,9.3789015,286.5114,16.436625194401245,16.4696734059098
1474111510.999961,-0.019513727838787843,-0.31478768286247827,16.38874666501723,0.13001955477853958,0.09830353106625529,0.09847416732211135,32.6971666452303,-117.80765571461845,357.73,8.981894,284.93295,16.51438569206843,16.271384136858476
1474111511.99996,-0.019511134084760316,-0.31501003812098816,16.431113238653538,0.15093924689163132,0.09801691400921364,0.09818760095914453,32.69724206350093,-117.80765515196654,357.72,8.65405,281.59528,16.314152410575428,16.216951788491446
1474111512.999959,-0.01950879006572745,-0.3152351246931954,16.49334679124515,-0.06049999266190811,0.09784227292144651,0.09801481382611381,32.69731817347006,-117.80765497760183,357.62,8.3191595,283.5017,16.281104199066874,16.183903576982893
1474111513.999958,-0.01950694787209012,-0.31546302445119445,16.457111245922132,-0.27765544539847603,0.0979746351508108,0.09814737883177739,32.69739450005205,-117.80765632275973,357.52,8.070211,287.64883,16.393856920684293,16.370528771384137
1474111514.999957,-0.019505188416389548,-0.3156898581617826,16.35856613586331,-0.3168061607362323,0.09828150811174981,0.09845465734531499,32.69747013016523,-117.807658450607,357.52,8.038003999999999,289.56046000000003,16.419129082426128,16.34720062208398
1474111515.9999561,-0.019503215323607874,-0.3159149559853547,16.285290428861675,-0.17347535579052537,0.09845751069752648,0.09863094236950852,32.697545361591196,-117.80766020647943,357.59,8.050969,292.34174,16.292768273716952,16.30832037325039
1474111516.9999552,-0.019500895205506543,-0.3161385695884578,16.301788772060934,-0.00891703344638203,0.09834912676555373,0.09852142868386829,32.69762057820322,-117.80766090323513,357.65,7.853469400000001,295.6041,16.265552099533437,16.15085536547434
1474111517.9999542,-0.01949863155575248,-0.3163635638887515,16.371056228922463,-0.0611344760813943,0.0981404771955907,0.09831328605465348,32.69769626502859,-117.80766151527536,357.65,7.650707700000001,299.37485,16.19945567651633,16.158631415241057
1474111518.9999533,-0.019496381314035225,-0.31658878343823127,16.3398041139309,-0.14804497731974114,0.09811645544613502,0.09828992332817052,32.6977719836595,-117.80766219789518,357.63,7.972257000000001,300.2608,16.29471228615863,16.238335925349922
1474111519.9999523,-0.019494191769302123,-0.31681374184422695,16.24006691097657,-0.1255178919661657,0.0982838979752772,0.09845741655138752,32.69784741834815,-117.80766331467993,357.68,8.360603,299.74142,16.29860031104199,16.288880248833593
1474111520.9999514,-0.0194917438682233,-0.31703667829726045,16.19198459488793,0.022838182217248863,0.09839714853843301,0.09856985600934615,32.69792241270825,-117.80766394257398,357.76,8.345419,299.18557999999996,16.30832037325039,16.3646967340591
1474111521.9999504,-0.01948910394047128,-0.31725948919361835,16.248865780155544,0.11131011708574384,0.09829857753094397,0.09847072012502335,32.69799769243149,-117.80766380961404,357.84,8.336755,302.1285,16.41329704510109,16.325816485225506
1474111522.9999495,-0.01948651785597322,-0.317483576857234,16.314086053827502,0.07055241406010247,0.09812272702739176,0.09829587626095694,32.698073398547365,-117.80766361356262,357.95,8.217046,305.1657,16.45606531881804,16.372472783825817
1474111523.9999485,-0.01948402477429839,-0.31770757746392614,16.38173686215889,-0.060808339372022346,0.09802628517104531,0.0982005496742566,32.69814883524057,-117.80766394563295,358.06,8.20394,307.3903,16.57270606531882,16.391912908242613
1474111524.9999475,-0.019481967283438248,-0.3179358869263855,16.46673697891354,-0.13996105392001465,0.09805576015454985,0.09823048090443456,32.698225307789265,-117.80766503740571,358.14,8.241447,306.76266,16.391912908242613,16.366640746500778
1474111525.9999466,-0.019479919278320157,-0.31816353980891854,16.510364241770603,-0.19011575827146207,0.09819207652175038,0.09836694211184886,32.698301421942254,-117.8076664480526,358.19,8.329550999999999,305.4069,16.475505443234837,16.450233281493002
1474111526.9999456,-0.019477929628984383,-0.3183920584271552,16.480628661753418,-0.17105992796539704,0.09838107127470326,0.0985552271477542,32.6983777687664,-117.80766794041548,358.22,8.652322,303.56497,16.57270606531882,16.389968895800934
1474111527.9999447,-0.019475741233695748,-0.31861901340127513,16.415019057586814,-0.062401110992924794,0.098471357421964,0.09864455734960399,32.69845376241142,-117.80766907734181,358.27,8.825999000000001,302.39935,16.582426127527217,16.395800933125972
1474111528.9999437,-0.019473347370758374,-0.31884542229146356,16.398696840087513,0.07162811335981542,0.09837338025935145,0.09854551561142016,32.698529874601704,-117.80766952256084,358.32,8.828458,301.02536000000003,16.535769828926906,16.496889580093313
1474111529.9999428,-0.019470686552836132,-0.31907049739593296,16.41465012059427,0.1604938343700317,0.09816025512678257,0.09833186905408166,32.69860587064654,-117.80766923447982,358.35,8.845412,300.07568,16.543545878693624,16.45800933125972
1474111530.9999418,-0.019470990280387224,-0.3193431125369318,16.414837370022646,0.15520619613757217,0.09802175167235394,0.09819414773680746,32.69869737294656,-117.80766822032098,358.37,8.817147,299.4779,16.40552099533437,16.46384136858476
1474111531.9999409,-0.019465133177415266,-0.3195208296227983,16.40750497904017,0.07844495284334868,0.09801709505948086,0.09819031671315293,32.698758269523005,-117.8076677881593,358.34,8.68025,298.98438,16.265552099533437,16.395800933125972
1474111532.99994,-0.019462500969887525,-0.3197464121488499,16.421856442654672,-0.02494263991389082,0.09805547771613299,0.09822901801827537,32.69883430505793,-117.80766771276649,358.28,8.736272,298.58096,16.34914463452566,16.316096423017107
1474111533.999939,-0.019459903407253322,-0.3199721243537749,16.427273698394444,-0.07643776440277442,0.09807254713532713,0.09824601501736263,32.698910287217416,-117.80766783333007,358.2,8.98207,299.49672999999996,16.288880248833593,16.30637636080871
